Domain,Having_@_symbol,Having_IP,Path,Prefix_suffix_separation,Protocol,Redirection_//_symbol,Sub_domains,URL_Length,age_domain,dns_record,domain_registration_length,http_tokens,label,statistical_report,tiny_url,web_traffic
77.194.54.247,0,1,/wordpress/online.hmrc.gov.uk/index.php,0,http,0,1,2,1,1,1,0,1,0,0,1
email.windwardalerts.com,0,0,/c/eJxtjjFvwyAQhX-NvVQgOIMhA0PSONkytNkrfJDElR0sjGX535eokoeqy9Ppe_fuHZp1Ny596Yyzddti2RlgXDHJgEMluaZVrYEKCVpQLvXppJtDIdjSPd1io7O9j2miGIbyYQA1olOtUO1NWkThAVSrdrVAjnizZW_-yUXz7WNc6RAeMV8O0d_Dc0o2eerdXA4rwXlKYSDOJmsKdSgAPprzcX9t8lRU-6z555pwIFy_MZVRJbOApOy1Ae9Z7zHM41fntgjfrOSHsc91m6t--Wdzuf5tUYRJwuCF1PEHscdZow,0,http,0,0,1,0,0,1,0,1,0,0,2
baltkagroup.com,0,0,/mailcheck/source/,0,http,0,0,0,1,1,1,0,1,1,0,1
owa1.everettwa.gov,0,0,/owa/redir.aspx,0,https,0,2,1,1,0,1,0,1,0,0,2
www.botecodomarianobit.com,0,0,/pages2/inter/home.html,0,http,0,2,2,1,1,1,0,1,1,1,1
premiosmastercard.esy.es,0,0,/W!645/index/,0,http,0,0,0,1,1,1,0,1,1,0,1
goo.gl,0,0,/JVVHeA,0,https,0,0,0,1,0,1,0,1,0,1,0
bit.ly,0,0,/2qww0gG,0,http,0,0,0,1,0,1,0,1,0,1,0
adsensemart.com,0,0,/dp/ayo1/ayo1/,0,http,0,0,0,1,0,1,0,1,0,1,1
tauruswelding.com,0,0,/flight/stage/af/ad/ghjk/pvtd_clnt/index2.php,0,http,0,0,2,2,0,2,0,1,0,0,1
c4cqk784.caspio.com,0,0,/dp.asp,0,https,0,2,2,0,0,1,0,1,1,0,0
caixaonlinefgts.hostkda.com,0,0,/pages/,0,http,0,0,0,0,0,1,0,1,0,0,2
telegraphycoursemorse.com,0,0,/cielo/,0,http,0,0,0,1,1,1,0,1,1,0,1
tinyurl.com,0,0,/mt5hquu,0,https,0,0,0,0,0,0,0,1,0,1,0
contasinativascaixafgts.name,0,0,/caixa.gov.br/pages/inter/index.php,0,http,0,1,2,1,1,1,0,1,1,0,1
signin.amazon.co.uk-prime.form-unsuscribe.id-7816.nproofing.com.au,0,0,/ren/op/,1,http,0,1,1,1,0,1,0,1,1,0,1
primoframe.com,0,0,/amber/,0,http,0,0,0,0,0,1,0,1,0,0,1
tinyurl.com,0,0,/katfbes,0,http,0,0,0,0,0,0,0,1,0,1,0
consultabeneficiosmirror01.esy.es,0,0,/Consulta/acesso/,0,http,0,0,2,1,1,1,0,1,1,0,1
tinyurl.com,0,0,/n8g7wy8,0,http,0,0,0,0,0,0,0,1,0,1,0
adpportal.hol.es,0,0,/adp.payrollchanges/,0,http,0,2,0,1,1,1,0,1,1,0,1
ts4.96.lt,0,0,/i/,0,http,0,0,0,1,0,1,0,1,1,0,0
diariapromotionspecial.com,0,0,/OFERTAS11910apc/produto.php,0,http,0,0,1,2,0,2,0,1,0,0,1
innamorata.com.ar,0,0,/melodyfriespitchment/Docusign/index.php,0,http,0,2,2,1,1,1,0,1,0,0,1
promotion-smart.com,0,0,/iphone5s.html,1,http,0,0,0,1,1,1,0,1,1,1,1
designaxis.net,0,0,/secure-doc/DropNewVasion/Fresh/,0,http,0,0,0,0,0,1,0,1,0,0,1
ornamentmania.com,0,0,/shell/gdoc-secure/gtex/,0,http,0,0,0,0,0,0,0,1,0,0,1
euromina.com.vn,0,0,/%20%20/home/pessoa-fisica.php,0,http,0,2,0,1,1,1,0,1,0,0,1
attlw.net,0,0,/m/cprodx.att.net/commonLogin/igate_edam/controller.html,0,http,0,1,2,1,1,1,0,1,1,0,1
check-your-acct2017.esy.es,0,0,/index.html,1,http,0,2,0,1,1,1,0,1,1,0,1
websitebuilder102.website.com,0,0,/ITservice1/,0,http,0,0,0,0,0,1,0,1,0,0,0
purchase-order.esy.es,0,0,/purchase/document.html,1,http,0,2,0,1,1,1,0,1,1,0,1
w-reia.com,0,0,/wichita/new.php,1,http,0,0,1,1,1,1,0,1,1,0,1
xicksy.win,0,0,/xhht4ff2odc.html,0,http,0,0,0,1,0,1,0,1,1,0,1
check-updates-app.hol.es,0,0,/logins.php,1,http,0,2,0,1,1,1,0,1,1,0,1
check-updates-app.hol.es,0,0,/system-confirmation-fb,1,http,0,0,2,1,1,1,0,1,1,0,1
mygosecure.com,0,0,/,0,http,0,0,1,0,0,1,0,1,0,0,1
mygosecure.com,0,0,/,0,http,0,0,1,0,0,1,0,1,0,0,1
www.hallwaystreetsigns.com,0,0,/pdfs/home/bfbe060107cd442c604ff0a69cc8a940/,0,http,0,0,1,2,0,1,0,1,0,0,2
chmsry.org.za,0,0,/Topultimatenew/product/products/,0,http,0,0,0,1,0,1,0,1,1,0,1
centreforcorporatecoaching.com,1,0,/okaposa/engauto189/mailbox/mailbox/,0,http,0,0,1,0,0,1,0,1,0,0,1
centreforcorporatecoaching.com,1,0,/okaposa/engauto189/mailbox/mailbox/,0,http,0,2,1,0,0,1,0,1,0,0,1
advancemedical-sa.com,0,0,/file/review.pg/manage/,1,http,0,0,0,0,0,1,0,1,0,0,1
yanluxe.com,0,0,/wp-content/themes/idstore/js/index.php,0,http,0,0,2,0,0,1,0,1,0,0,1
www.sicoobcard.net.br,0,0,/413123/inicio.html,0,http,0,1,0,1,0,1,0,1,1,0,1
check091.hol.es,0,0,/log11.php,0,http,0,2,0,1,1,1,0,1,1,0,1
supports01123.hol.es,0,0,/facebook-confirmation,0,http,0,0,0,1,1,1,0,1,1,0,1
halpcenter-001acontscheck.esy.es,0,0,/recovery-chekpoint-login.html,1,http,0,2,2,1,1,1,0,1,1,0,1
ecutrack.com,0,0,/box1/,0,http,0,0,0,0,0,1,0,1,0,0,1
cop.com.pe,0,0,/wp-content/adobee/adobe.php,0,http,0,2,0,1,1,1,0,1,0,0,1
shobiziems.com,0,0,/dreamforce/sess/ca43f279b087320cba6ba3087a8f1f39/,0,https,0,0,2,1,0,0,0,1,0,0,2
lhhaokailighting.com,0,0,/wellsfargo.Gucci/identity.php,0,http,0,2,2,0,0,1,0,1,0,0,1
siyacom.net,0,0,/listoforderitemsneededforurgentsupply/cgi-bin/fomfix/form/,0,http,0,0,1,2,0,1,0,1,0,0,1
www.service-freeboxligne.com,0,0,/assurez/9ae75b651ab5a58462046a33308528b8/,1,http,0,0,1,1,1,1,0,1,1,0,1
service-freeboxligne.com,0,0,/assurez/,1,http,0,0,0,1,1,1,0,1,1,0,1
tisch-und-decke.de,0,0,/Gon/cpanel/,1,http,0,0,0,1,0,1,0,1,0,0,1
bunchyogurt.com,1,0,/wp-content/themes/x/framework/css/index.php,0,http,0,1,1,0,0,1,0,1,0,1,1
confluentc.com,0,0,/images/excelfile/1bfc02a75ee568412279b969645fd856/,0,http,0,0,2,0,0,0,0,1,0,0,1
wish4job.com,0,0,/page/mpelidrop.html,0,http,0,0,0,2,0,2,0,1,0,0,1
mzansinet.co.za,0,0,/log/all/d/DHL%20AUTO/,0,http,0,0,0,1,0,1,0,1,0,1,1
recoveri-legalfb-acct2017.esy.es,0,0,/index.html,1,http,0,2,0,1,1,1,0,1,1,0,1
cover-acct0926.esy.es,0,0,/index.html,1,http,0,2,0,1,1,1,0,1,1,0,1
resolve-acct6548.esy.es,0,0,/recovery-chekpoint-login.html,1,http,0,2,2,1,1,1,0,1,1,0,1
yeusinhly.com.vn,0,0,/t.php,0,http,0,2,0,1,1,1,0,1,0,0,1
yeusinhly.com.vn,0,0,/themes/in.php,0,http,0,2,0,1,1,1,0,1,0,0,1
www.sqi-mail.com,0,0,/Dropbox/d231f317f2b3e9015b76d9fff7746648/verify.php,1,http,0,2,2,1,1,1,0,1,1,0,1
mdllanos.com,0,0,/wp/qouta/Aldomain/mailbox/domain/,0,http,0,0,0,0,1,1,0,1,0,0,1
baitherbackreview.com,0,0,/wp-content/gtex/,0,http,0,0,0,1,1,1,0,1,1,0,1
amirerfanian.ir,0,0,/wp-admin/ivxn/home/,0,http,0,0,0,1,0,1,0,1,1,0,1
habercinimnette.tk,0,0,/index2.php,0,http,0,0,0,1,0,1,0,1,0,0,1
www.santiagoingaramo.com.ar,0,0,/tmp/Google101/Google/dld/us/,0,http,0,2,2,1,1,1,0,1,0,0,1
footkre.in,0,0,/docusingn/index.php,0,https,0,0,0,1,0,1,0,1,1,0,1
www.maxiking.com.bo,0,0,/LLC/Limited/,0,http,0,2,0,1,0,1,0,1,0,0,1
support-5560.hol.es,0,0,/log1.php,1,http,0,2,0,1,1,1,0,1,1,0,1
www.geko.fr,0,0,/components/com_contact/models/new/1.php,0,http,0,2,2,0,0,1,0,1,0,0,1
mskindia.net,0,0,/security/frontier/frontier.html,0,https,0,0,0,0,0,1,0,1,0,0,1
innoscript.nl,0,0,/paypal-customer/webapps/,0,http,0,0,0,1,0,1,0,1,1,0,1
himatemia.undip.ac.id,0,0,/wp-content/uploads/2017/02/Zeska_seznam_verify-email_security/general_login.htm,0,http,0,1,1,2,0,2,0,1,0,0,0
13453765871837679316.googlegroups.com,0,0,/attach/5ed5d019a6363180/docfile..htm,0,http,0,1,1,2,0,2,0,1,0,0,0
www.andrewrobertsllc.info,0,0,/adobe/adb/83d3ff008ee17e6bcc985ac921303666/index2.htm,0,http,0,2,1,0,0,0,0,1,0,0,1
bit.ly,0,0,/2oOkGv9,0,http,0,0,0,1,0,1,0,1,0,1,0
www.stchartered.com,0,0,/images/adb/,0,http,0,0,0,2,0,2,0,1,0,0,1
cihancelikonline.com,0,0,/wp-content/upgrade/logining.php,0,http,0,0,2,1,1,1,0,1,1,0,1
familyinsuranceservices.com,0,0,/-/am/,0,https,0,0,0,0,0,0,0,1,0,0,2
stchartered.com,0,0,/images/adb/,0,http,0,0,0,2,0,2,0,1,0,0,1
www.whatsapservice.com,0,0,/Teamprodnationalstation/Idnumber6546546546548/client-update-5fgh5f4gh65df4h6d5f4h6df5h46f5h46dfh54df6h54df6h45df65465f45fdh64dhfg546df4g6sdg546sdg94/pp/,0,http,0,0,1,1,1,1,0,1,1,0,1
andrewrobertsllc.info,0,0,/adobe/adb/,0,http,0,0,0,0,0,0,0,1,0,0,1
www.jsb.ac.in,0,0,/notice/cool.php,0,http,0,1,0,1,0,1,0,1,0,0,2
posmogo.com,0,0,/securee.php,0,http,0,0,0,2,0,1,0,1,0,0,2
gem.tools,0,0,/shell/dejiwire/fmsk/garyspeed/165957739e5e07bdb83b0c3b9799899a/,0,https,0,0,1,0,0,1,0,1,0,0,1
radiocatolicalaconsentida.com,1,0,/funciones/oba/DHLAUTO/DHLAUTO/DHL%20AUTO/dhl.php,0,http,0,1,1,0,0,1,0,1,0,0,1
radiocatolicalaconsentida.com,1,0,/funciones/oba/DHLAUTO/DHLAUTO/DHL%20AUTO/dhl.php,0,http,0,1,1,0,0,1,0,1,0,0,1
radiocatolicalaconsentida.com,1,0,/funciones/oba/DHLAUTO/DHLAUTO/DHL%20AUTO/dhl.php,0,http,0,1,1,0,0,1,0,1,0,0,1
radiocatolicalaconsentida.com,1,0,/funciones/oba/DHLAUTO/DHLAUTO/DHL%20AUTO/dhl.php,0,http,0,1,1,0,0,1,0,1,0,0,1
medixasia.com,0,0,/ADE/GD/,0,http,0,0,0,0,0,1,0,1,1,0,1
www.con-v-air.com,0,0,/oxylus/Gee--mpp/Valid/a3356904,1,http,0,0,2,0,0,0,0,1,0,0,2
incrivelpromocaomaster17.16mb.com,0,0,/registro.php,0,http,0,2,0,0,0,0,0,1,1,0,1
www.mastercardpromocao.16mb.com,0,0,/,0,http,0,2,0,0,0,0,0,1,1,0,1
www.mastercardpromocao.16mb.com,0,0,/registro.php,0,http,0,1,0,0,0,0,0,1,1,0,1
varietytransport.com,0,0,/wp-includes/SimplePie/XML/Declaration/L/,0,http,0,0,2,2,0,2,0,1,0,1,1
www.nnordson.com,0,0,/%7b%7d/fe81304e4ba595a0538731019149d319/,0,http,0,0,2,1,1,1,0,1,1,0,1
dothothinhvuong.vn,0,0,/wp-content/uploads/2017/02/d/ayo1/ayo1/ayo1/,0,http,0,0,2,1,1,1,0,1,0,0,2
tetedebois.ca,0,0,/wonderland/Gdoccc/,0,http,0,0,0,0,0,1,0,1,0,0,1
ibcnews.pk,0,0,/admin/chasee/fcc.php,0,http,0,0,1,1,1,1,0,1,0,0,2
www.landsnfields.com,0,0,/dropbox/dropbox/,0,http,0,0,0,1,1,1,0,1,1,0,1
dothothinhvuong.vn,0,0,/wp-content/confg/ayo1/ayo1/ayo1/,0,http,0,0,2,1,1,1,0,1,0,0,2
oneworldorganisation.org,0,0,/plugins/minify/lib/Minify/doc/06f8d0ce7283668dee7379045197d3f9/,0,http,0,0,1,0,0,1,0,1,0,0,1
masgie.com,0,0,/zfilom5/newdropbox/,0,http,0,0,0,2,0,2,0,1,1,0,2
lepoker-en-ligne.com,0,0,/wp-admin/posh.htm,1,http,0,0,0,0,0,1,0,1,1,0,1
wickedsickness.com,1,0,/lkjshx/mailbox/index.php,0,http,0,2,2,1,1,1,0,1,1,0,1
hibbfamily.com,0,0,/wp-admin/%5b%5d/7129188770da3d33ef3c4f12317e5c20/,0,http,0,0,2,1,1,1,0,1,1,0,1
andrewrobertsllc.info,0,0,/adobe/adb/1b87d29e90795df51877cd86cec2538a/index2.htm,0,http,0,0,1,0,0,0,0,1,0,0,1
mhasantech.com,0,0,/wp-content/plugins/woocommerce/templates/global/you.have-75nab/,0,http,0,0,1,1,1,1,0,1,1,0,1
vermolicas.for-our.info,0,0,/hescientiststravelled/ontworesearchvessels/almostkilometresfrom/ichangtothenearbyhree/loginfile/foo-autenticazione.php,1,http,0,2,1,1,0,1,0,1,1,0,1
bem.undip.ac.id,0,0,/zpo/1/index.htm,0,http,0,1,0,2,0,2,0,1,0,0,0
grannyflat-s.com.au,0,0,/data/domainz/review/,1,http,0,0,0,1,0,1,0,1,1,0,1
bit.ly,0,0,/2pxbgJo,0,http,0,0,0,1,0,1,0,1,0,1,0
masterpremiopravoce.esy.es,0,0,/index7/cadastro/registro.php,0,http,0,2,2,1,1,1,0,1,1,0,1
grannyflat-s.com.au,0,0,/data/domainz/domainz/review/,1,http,0,0,2,1,0,1,0,1,1,0,1
alphasolutions.com.pk,0,0,/dl/054d01b/login.html,0,http,0,2,1,1,1,1,0,1,0,0,1
fb-securityloginfo405txt.esy.es,0,0,/recovery-chekpoint-login.html,1,http,0,2,2,1,1,1,0,1,1,0,1
protecfb-error-404.esy.es,0,0,/recovery-chekpoint-login.html,1,http,0,2,2,1,1,1,0,1,1,0,1
fbscurerescekpoint23.esy.es,0,0,/recovery-chekpoint-login.html,0,http,0,2,2,1,1,1,0,1,1,0,1
samaalreem.com,0,0,/pedrodoc/index.html,0,https,0,0,0,0,0,1,0,1,0,0,1
alpa.co.za,0,0,/modules/mod_feed/pay/index.html,0,http,0,2,0,1,0,1,0,1,0,0,2
greatwesterncatskills.com,0,0,/z/,0,https,0,0,0,0,0,0,0,1,0,0,2
agenmurahgrosir.com,0,0,/page/Bofa/security.php,0,http,0,0,0,0,0,1,0,1,0,0,2
ecutrack.com,0,0,/box1/dropbx.php,0,http,0,0,1,0,0,1,0,1,0,0,1
primoframe.com,0,0,/jimmy/,0,http,0,0,0,0,0,1,0,1,0,0,1
wpcgwadar.com,0,0,/iyawoee/aptgd/,0,http,0,0,0,1,1,1,0,1,1,0,1
mobile-free.metulwx.com,0,0,/mobile/impaye/e413ea8afcc080a62afbbd4a53ae798f/,1,http,0,0,1,0,0,1,0,1,0,1,1
www.chevysportsman.com,0,0,/xxxxx/Aol/aol.htm,0,http,0,2,0,2,0,2,0,1,0,0,2
freestyle.d934713.u-telcom.net,0,0,/Boa_Fud_2016/home/login.php,1,http,0,1,1,0,0,1,0,1,0,0,2
worldtekevents.com,0,0,/drive/drive/,0,http,0,0,0,0,0,0,0,1,0,0,2
wickedsickness.com,0,0,/gb/tracking.php,0,http,0,0,0,1,1,1,0,1,1,0,1
tauruswelding.com,0,0,/apply/eg/dg/wet/gfb/domain/pvtverify_clnt/index2.php,0,http,0,1,1,2,0,2,0,1,0,0,1
tauruswelding.com,0,0,/apply/eg/dg/wet/gfb/domain/pvtverify_clnt/,0,http,0,0,2,2,0,2,0,1,0,0,1
freenligne.com,0,0,/free-mobile/free/user_id-5906fa791243e-738/,0,http,0,0,2,1,1,1,0,1,1,0,1
zaybtan.com,0,0,/blessedd/aptgd/index.php,0,http,0,0,0,1,1,1,0,1,1,0,1
toplomashinex.com,0,0,/wp-includes/SimplePie/XML/Declaration/hua.htm,0,http,0,0,2,0,0,0,0,1,0,1,1
www.zenhome.tn,0,0,/amsweb.php,0,http,0,2,1,1,0,1,0,1,0,0,1
lambabajunior.com,0,0,/gazal/Googledrt1/,0,http,0,0,0,1,1,1,0,1,1,0,1
lambabajunior.com,0,0,/4wale/Googledrt1/,0,http,0,0,0,1,1,1,0,1,1,0,1
lambabajunior.com,0,0,/pdf/Googledrt1/,0,http,0,0,0,1,1,1,0,1,1,0,1
lambabajunior.com,0,0,/gman/Googledrt1/,0,http,0,0,0,1,1,1,0,1,1,0,1
lambabajunior.com,0,0,/gaz/Googledrt1/,0,http,0,0,0,1,1,1,0,1,1,0,1
blocked-notifications.co.nf,0,0,/confirm/index.htm,1,http,0,2,0,0,0,1,0,1,0,0,0
help-fb-contact.hol.es,0,0,/support/index.php,1,http,0,2,0,1,0,1,0,1,1,0,1
www.jobduties.org,0,0,/boj/bmg/,0,http,0,0,0,0,0,1,0,1,0,0,2
itbsbr.com,0,0,/lma/DHL/DHLExpress/autofil/id.php,0,http,0,0,1,0,0,0,0,1,0,0,1
service-freeboxligne.com,0,0,/assurez/4ff270fc23e5092af4190f37237470a0/index_2.html,1,http,0,0,1,1,1,1,0,1,1,0,1
service-freeboxligne.com,0,0,/assurez/4ff270fc23e5092af4190f37237470a0/,1,http,0,0,2,1,1,1,0,1,1,0,1
brimkers.com,0,0,/ausinvcontracts/ms/al.php,0,http,0,0,0,1,1,1,0,1,1,0,1
brimkers.com,0,0,/sfginvest/cdg/,0,http,0,0,0,1,1,1,0,1,1,0,1
stchartered.com,0,0,/images/adb/4a6e07e3a67d6a683dc2d1cabcd51860/index2.htm,0,http,0,0,1,2,0,2,0,1,0,0,1
jaymecares.com,0,0,/B/sound/edocz/s2/,0,http,0,0,0,0,0,1,0,1,0,0,2
zioras.pl,0,0,/Gdocs/s/,0,http,0,0,0,0,0,1,0,1,0,0,1
theparlourbeautyrooms.ie,0,0,/dehl/Yah/T/Y1.html,0,https,0,0,0,1,0,1,0,1,0,0,2
jovan.soldatovic.org,0,0,/css/google-manual/a3b6313fcfae89f8e394f9198ade566c/,0,http,0,0,1,0,0,1,0,1,0,0,1
www.diethealthresource4u.com,0,0,/wp-content/plugins/Ashe/5940275e8ad33d7180718c132f39d9f0/,0,http,0,0,1,0,0,0,0,1,0,0,1
noway.oloruntiseoluwaseyi.com,0,0,/006a9f1115c643200c315b5fde539f46/,0,http,0,0,2,1,1,1,0,1,1,0,1
mobile-free.metulwx.com,0,0,/mobile/impaye/74b3256454ac92ff371620778f69eb18/,1,http,0,0,1,0,0,1,0,1,0,1,1
mobile-free.metulwx.com,0,0,/mobile/impaye/0bd551f8a879b3352e896aa800838a06/,1,http,0,0,1,0,0,1,0,1,0,1,1
tahubulat.co.id,0,0,/allana/dropbox/,0,http,0,0,0,1,1,1,0,1,1,1,1
siyacom.net,0,0,/listoforderitemsneededforurgentsupply/cgi-bin/fomfix/form/confirm.php,0,http,0,0,1,2,0,2,0,1,0,0,1
yokohamajijyou.com,0,0,/fos/,0,http,0,0,0,2,0,2,0,1,0,0,1
zovermedical.com.sa,0,0,/bcvbcvsss/aptgd/,0,http,0,0,0,1,0,1,0,1,0,0,1
zovermedical.com.sa,0,0,/okla/aptgd/,0,http,0,0,0,1,0,1,0,1,0,0,1
wocci.com,0,0,/c3/,0,http,0,0,0,0,0,1,0,1,0,0,1
lambabajunior.com,0,0,/lol/image.htm,0,http,0,0,0,1,1,1,0,1,1,0,2
primoframe.com,0,0,/Scott/,0,http,0,0,0,0,0,1,0,1,0,0,1
baltkagroup.com,0,0,/mailcheck/source/verification.php,0,http,0,0,2,1,1,1,0,1,1,0,1
nordaglia.com,0,0,/gcheck/source/verification.php,0,http,0,0,0,1,1,1,0,1,1,0,1
baltkagroup.com,0,0,/check/source/verification.php,0,http,0,0,0,1,1,1,0,1,1,0,1
the-yellows.eu,0,0,/www.paypal.com/paypal/www.PayPal.com%20Full-Z/ffggf5g9652g6g526g2g6dgd2g6g26g5gf63g26g52g/,1,http,0,1,1,1,0,1,0,1,1,0,1
wpcgwadar.com,0,0,/Mayor/Wm.php,0,http,0,0,0,1,1,1,0,1,1,0,1
brimkers.com,0,0,/superprojects/aidss/,0,http,0,0,0,1,1,1,0,1,1,0,1
get-verifi.esy.es,0,0,/recovery-chekpoint-login.html,1,http,0,2,2,1,0,1,0,1,1,0,1
tinyurl.com,0,0,/lyol54j,0,http,0,0,0,0,0,0,0,1,0,1,0
the-yellows.eu,0,0,/www.paypal.com/paypal/www.PayPal.com%20Full-Z/ffggf5g9652g6g526g2g6dgd2g6g26g5gf63g26g52g/webscr.html,1,http,0,1,1,1,0,1,0,1,1,0,1
adds-info-pages2017.hol.es,0,0,/recovery-chekpoint-login.html,1,http,0,2,2,1,0,1,0,1,1,0,1
pc-virus-373n3lc.info,0,0,/,1,http,0,0,0,1,0,1,0,1,1,0,1
theparlourbeautyrooms.ie,0,0,/jimu/gmx/gmx.html,0,http,0,0,0,1,0,1,0,1,0,0,2
loogin-facebook-checkpoin7888.esy.es,0,0,/confirmation/,1,http,0,0,2,1,1,1,0,1,1,0,1
studycanberra.com,0,0,/boaa/step3.html,0,http,0,0,0,2,0,2,0,1,0,0,1
studycanberra.com,0,0,/boaa/step2.html,0,http,0,0,0,2,0,2,0,1,0,0,1
studycanberra.com,0,0,/boaa/step1.html,0,http,0,0,0,2,0,2,0,1,0,0,1
mobile-free.metulwx.com,0,0,/mobile/impaye/8c38590d8b9294bd252db02c0e55650f/,1,http,0,0,1,0,0,1,0,1,0,1,1
www.chevysportsman.com,0,0,/xxxxx/Aol/aol.htm,0,https,0,2,0,2,0,2,0,1,0,0,2
nasydco.com,0,0,/wp-includes/paypal.com.au/webscr.html,0,http,0,1,2,0,0,1,0,1,0,0,2
notif-offices.esy.es,0,0,/recovery-chekpoint-login.html,1,http,0,2,2,1,1,1,0,1,1,0,1
cover-acct2083.esy.es,0,0,/index.html,1,http,0,2,0,1,1,1,0,1,1,0,1
skanke.no,0,0,/wp-content/themes/moc.htm,0,http,0,0,0,1,0,1,0,1,0,0,1
wickedsickness.com,1,0,/lkjshx/mailbox/index.php,0,http,0,2,2,1,1,1,0,1,1,0,1
mailemacces.form2pay.com,0,0,/accessmails.html,0,http,0,2,0,2,0,2,0,1,0,0,2
tinyurl.com,0,0,/kqoverh,0,http,0,0,0,0,0,0,0,1,0,1,0
www.inhomecareidaho.com,0,0,/wp-includes/news/dropbaka/07b4089c45eabdd3349d4d8ba473301a/pindex.php,0,http,0,2,1,0,0,1,0,1,0,0,1
selectonline24hs.com,0,0,/protecao/mobi.php,0,http,0,0,0,1,1,1,0,1,1,0,1
selectonline24hs.com,0,0,/protecao/,0,http,0,0,0,1,1,1,0,1,1,0,1
bit.ly,0,0,/2oPEpec,0,http,0,0,0,1,0,1,0,1,0,1,0
www.theyolostore.com,0,0,/js/calendar/skins/aqua/welcome/AOL/index-aol.html,0,http,0,2,1,2,0,2,0,1,0,0,1
question.pcubelive.com,0,0,/investment/html/,0,http,0,0,0,0,0,1,0,1,0,0,2
kamazcentr.nichost.ru,0,0,/media/k2/index2.html,0,http,0,2,0,0,0,1,0,1,0,0,1
bloggersport.org,0,0,/wp/ice/019b523910bc10f01e6f1c97caa50942/,0,https,0,0,2,1,0,1,0,1,1,0,1
emax.kiev.ua,0,0,/wp-admin/network/online/ppl/b5579b272d610f0640c300afb0bda1ce/,0,http,0,0,1,1,0,1,0,1,0,0,1
privatewebschool.esy.es,0,0,/Mafioz0o_v1,0,http,0,0,0,1,1,1,0,1,1,0,1
privatewebschool.esy.es,0,0,/Mafioz0o_v1/,0,http,0,0,0,1,1,1,0,1,1,0,1
forms.zohopublic.com,0,0,/adminhelpdesk/form/Reunionformforindividual/formperma/b0e00045C9hHf46k0BK80mG4B,0,https,0,0,1,0,0,0,0,1,0,0,0
www.australinvestment.com,0,0,/.NSGG/B/,0,https,0,2,0,0,0,1,0,1,0,1,1
medicareindiana.com,0,0,/wp-includes/js/autoexcel/excel/excel.php,0,http,0,2,1,0,0,1,0,1,0,0,1
jobduties.org,0,0,/boj/bmg/,0,http,0,0,0,0,0,1,0,1,0,0,2
www.wanderfootventures.com,0,0,/images/admin/match.html,0,http,0,2,2,0,0,1,0,1,1,0,1
w-reia.com,0,0,/suntitle/new.php,1,http,0,0,1,1,1,1,0,1,1,0,1
w-reia.com,0,0,/bremer/new.php,1,http,0,0,1,1,1,1,0,1,1,0,1
cenkershipping.com,0,0,/wp-content/upload/moc.htm,0,http,0,0,0,0,0,1,0,1,0,0,1
www.mltmarine.com,0,0,/ml/Tr4p/bf653e242e090f4367f03ec51d4c779e/,0,http,0,0,2,0,0,1,0,1,0,0,1
ultravioleta.com.br,0,0,/webalizer/-/2017/Atualizacao.Santander-evite-transtornos/Atualizacao.Santander2016/,0,http,0,1,1,1,0,1,0,1,0,0,1
mundialpecas.com,0,0,/gdc/wp-admiin/wp-admiin/admiinn/index.htm,0,http,0,0,2,0,0,0,0,1,1,0,2
subscribe-free.info,0,0,/Mobiels37627/33fa0/07dc9/moncompte/index.php,1,http,0,0,2,1,0,1,0,1,1,0,1
payqal-com-secured.user-recover-id.igg.biz,0,0,/da90b0e6d260ad69c12c7db6333dd256MjI4MTVhM2FjZWJkZmU3ZTJjYjYwNmZhMTAyMjkwYTA=/,1,http,0,2,1,0,0,1,0,1,0,0,2
www.australinvestment.com,0,0,/.NSGG/B/,0,https,0,2,1,0,0,1,0,1,0,1,1
www.alaedincenter.com,0,0,/.modul/.triads/board3/blackboard.htm,0,http,0,1,2,0,0,1,0,1,0,0,2
j8x.96.lt,0,0,/f/,0,http,0,0,0,1,0,1,0,1,1,0,0
support-5560.hol.es,0,0,/confirmation,1,http,0,0,0,1,1,1,0,1,1,0,1
vetsipujcka.cz,0,0,/,0,http,0,0,2,1,0,1,0,1,0,0,1
acct-recovery-check.esy.es,0,0,/index.html,1,http,0,2,0,1,1,1,0,1,1,0,1
ulrickfdghj123456.com,0,0,/kffjdjsk/Validation/,0,http,0,0,0,1,1,1,0,1,1,0,1
safety-check-64879.esy.es,0,0,/index.html,1,http,0,2,0,1,1,1,0,1,1,0,1
forryscountrystore.com,0,0,/wp-content/gallery/dpbx/,0,http,0,0,2,0,0,1,0,1,0,0,2
safety-check-98735.esy.es,0,0,/index.html,1,http,0,2,0,1,1,1,0,1,1,0,1
usbank-auth37code.esy.es,0,0,/USDB/Home/home/auth/,1,http,0,0,0,1,1,1,0,1,1,0,1
acct8877.esy.es,0,0,/index.html,0,http,0,2,0,1,1,1,0,1,1,0,1
02929483338cocq.000webhostapp.com,0,0,/1.html,0,http,0,2,0,0,0,0,0,1,0,0,0
safety-check-28365.esy.es,0,0,/index.html,1,http,0,2,0,1,1,1,0,1,1,0,1
recover8544.esy.es,0,0,/index.html,0,http,0,2,0,1,1,1,0,1,1,0,1
safety-check-67894.esy.es,0,0,/index.html,1,http,0,2,0,1,1,1,0,1,1,0,1
